Country,City,Month,Day,Year,AvgTemperature
Bahamas,Nassau,1,1,1995,24.27777777777778
Bahamas,Nassau,1,2,1995,23.77777777777778
Bahamas,Nassau,1,3,1995,23.944444444444443
Bahamas,Nassau,1,4,1995,23.444444444444443
Bahamas,Nassau,1,5,1995,24.166666666666668
Bahamas,Nassau,1,6,1995,24.0
Bahamas,Nassau,1,7,1995,25.88888888888889
Bahamas,Nassau,1,8,1995,23.72222222222222
Bahamas,Nassau,1,9,1995,21.55555555555556
Bahamas,Nassau,1,10,1995,21.55555555555556
Bahamas,Nassau,1,11,1995,22.444444444444446
Bahamas,Nassau,1,12,1995,21.83333333333333
Bahamas,Nassau,1,13,1995,22.61111111111111
Bahamas,Nassau,1,14,1995,24.444444444444443
Bahamas,Nassau,1,15,1995,23.111111111111107
Bahamas,Nassau,1,16,1995,22.722222222222225
Bahamas,Nassau,1,17,1995,21.166666666666664
Bahamas,Nassau,1,18,1995,22.22222222222222
Bahamas,Nassau,1,19,1995,22.77777777777778
Bahamas,Nassau,1,20,1995,20.88888888888889
Bahamas,Nassau,1,21,1995,19.66666666666667
Bahamas,Nassau,1,22,1995,20.500000000000004
Bahamas,Nassau,1,23,1995,17.72222222222222
Bahamas,Nassau,1,24,1995,21.11111111111111
Bahamas,Nassau,1,25,1995,18.88888888888889
Bahamas,Nassau,1,26,1995,18.22222222222222
Bahamas,Nassau,1,27,1995,16.38888888888889
Bahamas,Nassau,1,28,1995,19.222222222222214
Bahamas,Nassau,1,29,1995,23.5
Bahamas,Nassau,1,30,1995,23.05555555555556
Bahamas,Nassau,1,31,1995,21.611111111111114
Bahamas,Nassau,2,1,1995,19.88888888888889
Bahamas,Nassau,2,2,1995,20.0
Bahamas,Nassau,2,3,1995,19.72222222222222
Bahamas,Nassau,2,4,1995,19.55555555555556
Bahamas,Nassau,2,5,1995,18.5
Bahamas,Nassau,2,6,1995,19.61111111111111
Bahamas,Nassau,2,7,1995,17.555555555555557
Bahamas,Nassau,2,8,1995,20.222222222222225
Bahamas,Nassau,2,9,1995,16.77777777777778
Bahamas,Nassau,2,10,1995,16.166666666666668
Bahamas,Nassau,2,11,1995,20.88888888888889
Bahamas,Nassau,2,12,1995,25.38888888888889
Bahamas,Nassau,2,13,1995,24.72222222222222
Bahamas,Nassau,2,14,1995,24.33333333333333
Bahamas,Nassau,2,15,1995,23.22222222222222
Bahamas,Nassau,2,16,1995,23.5
Bahamas,Nassau,2,17,1995,24.33333333333333
Bahamas,Nassau,2,18,1995,24.72222222222222
Bahamas,Nassau,2,19,1995,25.27777777777778
Bahamas,Nassau,2,20,1995,24.222222222222214
Bahamas,Nassau,2,21,1995,21.83333333333333
Bahamas,Nassau,2,22,1995,21.38888888888889
Bahamas,Nassau,2,23,1995,20.38888888888889
Bahamas,Nassau,2,24,1995,22.22222222222222
Bahamas,Nassau,2,25,1995,22.05555555555556
Bahamas,Nassau,2,26,1995,22.05555555555556
Bahamas,Nassau,2,27,1995,22.88888888888889
Bahamas,Nassau,2,28,1995,23.05555555555556
Bahamas,Nassau,3,1,1995,23.38888888888889
Bahamas,Nassau,3,2,1995,24.444444444444443
Bahamas,Nassau,3,3,1995,22.944444444444443
Bahamas,Nassau,3,4,1995,22.61111111111111
Bahamas,Nassau,3,5,1995,23.61111111111111
Bahamas,Nassau,3,6,1995,23.277777777777786
Bahamas,Nassau,3,7,1995,23.88888888888889
Bahamas,Nassau,3,8,1995,25.611111111111107
Bahamas,Nassau,3,9,1995,22.61111111111111
Bahamas,Nassau,3,10,1995,21.38888888888889
Bahamas,Nassau,3,11,1995,20.944444444444443
