Country,City,Month,Day,Year,AvgTemperature
Canada,Toronto,1,1,1995,0.5555555555555556
Canada,Toronto,1,2,1995,-3.7777777777777777
Canada,Toronto,1,3,1995,-5.833333333333333
Canada,Toronto,1,4,1995,-10.333333333333334
Canada,Toronto,1,5,1995,-11.11111111111111
Canada,Toronto,1,6,1995,-5.444444444444445
Canada,Toronto,1,7,1995,-4.666666666666666
Canada,Toronto,1,8,1995,-8.777777777777779
Canada,Toronto,1,9,1995,-7.888888888888889
Canada,Toronto,1,10,1995,-10.72222222222222
Canada,Toronto,1,11,1995,-10.61111111111111
Canada,Toronto,1,12,1995,-1.888888888888888
Canada,Toronto,1,13,1995,6.277777777777776
Canada,Toronto,1,14,1995,5.888888888888889
Canada,Toronto,1,15,1995,7.166666666666667
Canada,Toronto,1,16,1995,0.7222222222222207
Canada,Toronto,1,17,1995,-0.7222222222222227
Canada,Toronto,1,18,1995,0.777777777777777
Canada,Toronto,1,19,1995,2.944444444444443
Canada,Toronto,1,20,1995,4.944444444444444
Canada,Toronto,1,21,1995,3.277777777777777
Canada,Toronto,1,22,1995,-1.222222222222222
Canada,Toronto,1,23,1995,-2.722222222222221
Canada,Toronto,1,24,1995,-1.0000000000000004
Canada,Toronto,1,25,1995,-0.6111111111111119
Canada,Toronto,1,26,1995,-2.5
Canada,Toronto,1,27,1995,-4.611111111111111
Canada,Toronto,1,28,1995,-11.666666666666666
Canada,Toronto,1,29,1995,-9.27777777777778
Canada,Toronto,1,30,1995,-5.277777777777778
Canada,Toronto,1,31,1995,-2.111111111111112
Canada,Toronto,2,1,1995,0.8888888888888897
Canada,Toronto,2,2,1995,-8.722222222222221
Canada,Toronto,2,3,1995,-9.833333333333334
Canada,Toronto,2,4,1995,-6.333333333333332
Canada,Toronto,2,5,1995,-15.555555555555555
Canada,Toronto,2,6,1995,-19.5
Canada,Toronto,2,7,1995,-12.11111111111111
Canada,Toronto,2,8,1995,-14.333333333333334
Canada,Toronto,2,9,1995,-9.166666666666666
Canada,Toronto,2,10,1995,-3.555555555555555
Canada,Toronto,2,11,1995,-7.944444444444445
Canada,Toronto,2,12,1995,-14.61111111111111
Canada,Toronto,2,13,1995,-10.22222222222222
Canada,Toronto,2,14,1995,-9.61111111111111
Canada,Toronto,2,15,1995,-6.333333333333332
Canada,Toronto,2,16,1995,0.3333333333333341
Canada,Toronto,2,17,1995,-3.166666666666666
Canada,Toronto,2,18,1995,1.1111111111111112
Canada,Toronto,2,19,1995,3.055555555555556
Canada,Toronto,2,20,1995,-0.166666666666667
Canada,Toronto,2,21,1995,-2.555555555555556
Canada,Toronto,2,22,1995,-8.11111111111111
Canada,Toronto,2,23,1995,-1.9444444444444444
Canada,Toronto,2,24,1995,-4.166666666666667
Canada,Toronto,2,25,1995,-8.777777777777779
Canada,Toronto,2,26,1995,-12.5
Canada,Toronto,2,27,1995,-7.333333333333333
Canada,Toronto,2,28,1995,-4.444444444444445
Canada,Toronto,3,1,1995,-4.611111111111111
Canada,Toronto,3,2,1995,-7.722222222222222
Canada,Toronto,3,3,1995,-7.222222222222222
Canada,Toronto,3,4,1995,-4.500000000000001
Canada,Toronto,3,5,1995,-1.555555555555556
Canada,Toronto,3,6,1995,1.6111111111111105
Canada,Toronto,3,7,1995,2.8888888888888906
Canada,Toronto,3,8,1995,-2.2222222222222223
Canada,Toronto,3,9,1995,-9.77777777777778
Canada,Toronto,3,10,1995,-8.88888888888889
Canada,Toronto,3,11,1995,-0.166666666666667
Canada,Toronto,3,12,1995,4.500000000000001
Canada,Toronto,3,13,1995,9.22222222222222
Canada,Toronto,3,14,1995,10.944444444444446
Canada,Toronto,3,15,1995,11.38888888888889
Canada,Toronto,3,16,1995,10.0
Canada,Toronto,3,17,1995,2.8888888888888906
Canada,Toronto,3,18,1995,1.6111111111111105
Canada,Toronto,3,19,1995,3.2222222222222205
Canada,Toronto,3,20,1995,7.11111111111111
Canada,Toronto,3,21,1995,7.611111111111112
Canada,Toronto,3,22,1995,3.555555555555555
Canada,Toronto,3,23,1995,2.666666666666665
Canada,Toronto,3,24,1995,1.6111111111111105
Canada,Toronto,3,25,1995,2.5
Canada,Toronto,3,26,1995,5.0
Canada,Toronto,3,27,1995,1.3888888888888888
Canada,Toronto,3,28,1995,3.6666666666666674
Canada,Toronto,3,29,1995,3.555555555555555
Canada,Toronto,3,30,1995,4.833333333333335
Canada,Toronto,3,31,1995,2.5
Canada,Toronto,4,1,1995,-0.777777777777777
Canada,Toronto,4,2,1995,2.555555555555556
Canada,Toronto,4,3,1995,4.27777777777778
Canada,Toronto,4,4,1995,0.3333333333333341
Canada,Toronto,4,5,1995,-5.888888888888889
Canada,Toronto,4,6,1995,-2.055555555555556
Canada,Toronto,4,7,1995,-0.8333333333333334
Canada,Toronto,4,8,1995,1.1666666666666674
Canada,Toronto,4,9,1995,2.7777777777777777
Canada,Toronto,4,10,1995,0.2777777777777778
Canada,Toronto,4,11,1995,4.333333333333332
Canada,Toronto,4,12,1995,10.88888888888889
Canada,Toronto,4,13,1995,6.333333333333332
Canada,Toronto,4,14,1995,4.388888888888888
Canada,Toronto,4,15,1995,2.333333333333335
Canada,Toronto,4,16,1995,4.27777777777778
Canada,Toronto,4,17,1995,3.1666666666666683
Canada,Toronto,4,18,1995,4.000000000000002
Canada,Toronto,4,19,1995,9.666666666666666
Canada,Toronto,4,20,1995,4.833333333333335
Canada,Toronto,4,21,1995,8.555555555555555
Canada,Toronto,4,22,1995,7.777777777777778
Canada,Toronto,4,23,1995,4.27777777777778
Canada,Toronto,4,24,1995,3.1666666666666683
Canada,Toronto,4,25,1995,6.166666666666668
Canada,Toronto,4,26,1995,5.833333333333333
Canada,Toronto,4,27,1995,7.444444444444445
Canada,Toronto,4,28,1995,7.777777777777778
Canada,Toronto,4,29,1995,7.055555555555557
Canada,Toronto,4,30,1995,6.500000000000002
Canada,Toronto,5,1,1995,8.0
Canada,Toronto,5,2,1995,9.944444444444445
Canada,Toronto,5,3,1995,12.22222222222222
Canada,Toronto,5,4,1995,10.61111111111111
Canada,Toronto,5,5,1995,12.5
Canada,Toronto,5,6,1995,11.11111111111111
Canada,Toronto,5,7,1995,9.166666666666666
Canada,Toronto,5,8,1995,8.61111111111111
Canada,Toronto,5,9,1995,10.833333333333334
Canada,Toronto,5,10,1995,11.500000000000002
Canada,Toronto,5,11,1995,12.5
Canada,Toronto,5,12,1995,13.88888888888889
Canada,Toronto,5,13,1995,14.055555555555554
Canada,Toronto,5,14,1995,16.77777777777778
Canada,Toronto,5,15,1995,15.27777777777778
Canada,Toronto,5,16,1995,14.944444444444445
Canada,Toronto,5,17,1995,13.833333333333334
Canada,Toronto,5,18,1995,10.333333333333334
Canada,Toronto,5,19,1995,12.944444444444445
