Country,City,Month,Day,Year,AvgTemperature
Mexico,Monterrey,1,1,1995,18.22222222222222
Mexico,Monterrey,1,2,1995,7.666666666666665
Mexico,Monterrey,1,3,1995,8.222222222222221
Mexico,Monterrey,1,4,1995,7.777777777777778
Mexico,Monterrey,1,5,1995,5.999999999999998
Mexico,Monterrey,1,6,1995,11.333333333333334
Mexico,Monterrey,1,7,1995,16.166666666666668
Mexico,Monterrey,1,8,1995,19.27777777777778
Mexico,Monterrey,1,9,1995,18.111111111111107
Mexico,Monterrey,1,10,1995,23.277777777777786
Mexico,Monterrey,1,11,1995,23.22222222222222
Mexico,Monterrey,1,12,1995,24.27777777777778
Mexico,Monterrey,1,13,1995,21.666666666666668
Mexico,Monterrey,1,14,1995,20.055555555555557
Mexico,Monterrey,1,15,1995,20.83333333333333
Mexico,Monterrey,1,16,1995,20.777777777777786
Mexico,Monterrey,1,17,1995,22.16666666666667
Mexico,Monterrey,1,18,1995,19.944444444444446
Mexico,Monterrey,1,19,1995,15.166666666666666
Mexico,Monterrey,1,20,1995,15.944444444444445
Mexico,Monterrey,1,21,1995,17.666666666666668
Mexico,Monterrey,1,22,1995,20.72222222222222
Mexico,Monterrey,1,23,1995,15.166666666666666
Mexico,Monterrey,1,24,1995,9.611111111111107
Mexico,Monterrey,1,25,1995,12.0
Mexico,Monterrey,1,26,1995,16.11111111111111
Mexico,Monterrey,1,27,1995,23.166666666666668
Mexico,Monterrey,1,28,1995,22.0
Mexico,Monterrey,1,29,1995,18.000000000000004
Mexico,Monterrey,1,30,1995,13.11111111111111
Mexico,Monterrey,1,31,1995,15.22222222222222
Mexico,Monterrey,2,1,1995,21.05555555555556
Mexico,Monterrey,2,2,1995,23.05555555555556
Mexico,Monterrey,2,3,1995,23.05555555555556
Mexico,Monterrey,2,4,1995,17.77777777777778
Mexico,Monterrey,2,5,1995,21.611111111111114
Mexico,Monterrey,2,6,1995,21.166666666666664
Mexico,Monterrey,2,7,1995,24.111111111111114
Mexico,Monterrey,2,8,1995,13.444444444444446
Mexico,Monterrey,2,9,1995,13.166666666666668
Mexico,Monterrey,2,10,1995,22.83333333333333
Mexico,Monterrey,2,11,1995,27.16666666666667
Mexico,Monterrey,2,12,1995,14.5
Mexico,Monterrey,2,13,1995,16.944444444444443
Mexico,Monterrey,2,14,1995,18.55555555555556
Mexico,Monterrey,2,15,1995,23.277777777777786
Mexico,Monterrey,2,16,1995,24.222222222222214
Mexico,Monterrey,2,17,1995,14.444444444444445
Mexico,Monterrey,2,18,1995,13.666666666666666
Mexico,Monterrey,2,19,1995,18.55555555555556
Mexico,Monterrey,2,20,1995,20.166666666666668
Mexico,Monterrey,2,21,1995,20.666666666666668
Mexico,Monterrey,2,22,1995,21.55555555555556
Mexico,Monterrey,2,23,1995,25.38888888888889
Mexico,Monterrey,2,24,1995,23.000000000000004
Mexico,Monterrey,2,25,1995,22.77777777777778
Mexico,Monterrey,2,26,1995,24.444444444444443
Mexico,Monterrey,2,27,1995,24.72222222222222
Mexico,Monterrey,2,28,1995,26.0
Mexico,Monterrey,3,1,1995,14.666666666666666
Mexico,Monterrey,3,2,1995,11.555555555555554
