Country,City,Month,Day,Year,AvgTemperature
Belize,Belize City,1,3,1995,28.000000000000004
Belize,Belize City,1,4,1995,25.666666666666668
Belize,Belize City,1,5,1995,24.77777777777777
Belize,Belize City,1,6,1995,25.83333333333333
Belize,Belize City,1,7,1995,27.444444444444446
Belize,Belize City,1,8,1995,26.22222222222222
Belize,Belize City,1,9,1995,25.83333333333333
Belize,Belize City,1,10,1995,25.55555555555556
Belize,Belize City,1,11,1995,23.33333333333333
Belize,Belize City,1,12,1995,24.166666666666668
Belize,Belize City,1,13,1995,27.27777777777777
Belize,Belize City,1,14,1995,26.666666666666668
Belize,Belize City,1,15,1995,22.5
Belize,Belize City,1,16,1995,23.166666666666668
Belize,Belize City,1,17,1995,25.944444444444443
Belize,Belize City,1,18,1995,26.888888888888893
Belize,Belize City,1,19,1995,25.11111111111111
Belize,Belize City,1,20,1995,23.05555555555556
Belize,Belize City,1,21,1995,21.05555555555556
Belize,Belize City,1,22,1995,23.444444444444443
Belize,Belize City,1,23,1995,27.88888888888889
Belize,Belize City,1,24,1995,24.66666666666667
Belize,Belize City,1,25,1995,25.944444444444443
Belize,Belize City,1,26,1995,24.66666666666667
Belize,Belize City,1,27,1995,24.166666666666668
Belize,Belize City,1,28,1995,26.5
Belize,Belize City,1,29,1995,26.5
Belize,Belize City,1,30,1995,25.055555555555557
Belize,Belize City,1,31,1995,21.83333333333333
Belize,Belize City,2,1,1995,20.88888888888889
Belize,Belize City,2,2,1995,23.111111111111107
Belize,Belize City,2,3,1995,25.500000000000004
Belize,Belize City,2,4,1995,25.88888888888889
Belize,Belize City,2,5,1995,22.11111111111111
Belize,Belize City,2,6,1995,22.83333333333333
Belize,Belize City,2,7,1995,25.055555555555557
Belize,Belize City,2,8,1995,24.66666666666667
Belize,Belize City,2,9,1995,23.33333333333333
Belize,Belize City,2,10,1995,24.77777777777777
Belize,Belize City,2,11,1995,26.27777777777778
Belize,Belize City,2,12,1995,26.0
Belize,Belize City,2,13,1995,27.444444444444446
Belize,Belize City,2,14,1995,27.5
Belize,Belize City,2,15,1995,28.33333333333333
Belize,Belize City,2,16,1995,27.77777777777778
Belize,Belize City,2,17,1995,27.61111111111111
Belize,Belize City,2,18,1995,27.555555555555557
Belize,Belize City,2,19,1995,27.0
Belize,Belize City,2,20,1995,25.444444444444443
Belize,Belize City,2,21,1995,25.0
Belize,Belize City,2,22,1995,24.55555555555556
Belize,Belize City,2,23,1995,24.05555555555556
Belize,Belize City,2,24,1995,25.611111111111107
Belize,Belize City,2,25,1995,23.88888888888889
Belize,Belize City,2,26,1995,-72.77777777777777
Belize,Belize City,2,27,1995,-72.77777777777777
Belize,Belize City,2,28,1995,-72.77777777777777
Belize,Belize City,3,1,1995,-72.77777777777777
Belize,Belize City,3,2,1995,-72.77777777777777
Belize,Belize City,3,3,1995,-72.77777777777777
Belize,Belize City,3,4,1995,-72.77777777777777
Belize,Belize City,3,5,1995,-72.77777777777777
Belize,Belize City,3,6,1995,-72.77777777777777
Belize,Belize City,3,7,1995,-72.77777777777777
Belize,Belize City,3,8,1995,-72.77777777777777
Belize,Belize City,3,9,1995,-72.77777777777777
Belize,Belize City,3,10,1995,-72.77777777777777
Belize,Belize City,3,11,1995,-72.77777777777777
Belize,Belize City,3,12,1995,-72.77777777777777
Belize,Belize City,3,13,1995,-72.77777777777777
Belize,Belize City,3,14,1995,-72.77777777777777
Belize,Belize City,3,15,1995,-72.77777777777777
Belize,Belize City,3,16,1995,-72.77777777777777
Belize,Belize City,3,17,1995,-72.77777777777777
Belize,Belize City,3,18,1995,-72.77777777777777
Belize,Belize City,3,19,1995,-72.77777777777777
Belize,Belize City,3,20,1995,-72.77777777777777
Belize,Belize City,3,21,1995,-72.77777777777777
Belize,Belize City,3,22,1995,-72.77777777777777
Belize,Belize City,3,23,1995,-72.77777777777777
Belize,Belize City,3,24,1995,-72.77777777777777
Belize,Belize City,3,25,1995,-72.77777777777777
Belize,Belize City,3,26,1995,-72.77777777777777
Belize,Belize City,3,27,1995,-72.77777777777777
Belize,Belize City,3,28,1995,-72.77777777777777
Belize,Belize City,3,29,1995,-72.77777777777777
Belize,Belize City,3,30,1995,-72.77777777777777
Belize,Belize City,3,31,1995,-72.77777777777777
Belize,Belize City,4,1,1995,-72.77777777777777
Belize,Belize City,4,2,1995,-72.77777777777777
Belize,Belize City,4,3,1995,-72.77777777777777
Belize,Belize City,4,4,1995,-72.77777777777777
Belize,Belize City,4,5,1995,-72.77777777777777
Belize,Belize City,4,6,1995,-72.77777777777777
Belize,Belize City,4,7,1995,-72.77777777777777
Belize,Belize City,4,8,1995,-72.77777777777777
Belize,Belize City,4,9,1995,-72.77777777777777
Belize,Belize City,4,10,1995,-72.77777777777777
Belize,Belize City,4,11,1995,-72.77777777777777
Belize,Belize City,4,12,1995,-72.77777777777777
Belize,Belize City,4,13,1995,-72.77777777777777
Belize,Belize City,4,14,1995,-72.77777777777777
Belize,Belize City,4,15,1995,-72.77777777777777
Belize,Belize City,4,16,1995,-72.77777777777777
Belize,Belize City,4,17,1995,-72.77777777777777
Belize,Belize City,4,18,1995,-72.77777777777777
Belize,Belize City,4,19,1995,-72.77777777777777
Belize,Belize City,4,20,1995,-72.77777777777777
Belize,Belize City,4,21,1995,-72.77777777777777
Belize,Belize City,4,22,1995,-72.77777777777777
Belize,Belize City,4,23,1995,-72.77777777777777
Belize,Belize City,4,24,1995,-72.77777777777777
Belize,Belize City,4,25,1995,-72.77777777777777
Belize,Belize City,4,26,1995,-72.77777777777777
Belize,Belize City,4,27,1995,-72.77777777777777
Belize,Belize City,4,28,1995,-72.77777777777777
Belize,Belize City,4,29,1995,-72.77777777777777
Belize,Belize City,4,30,1995,-72.77777777777777
Belize,Belize City,5,1,1995,-72.77777777777777
Belize,Belize City,5,2,1995,-72.77777777777777
Belize,Belize City,5,3,1995,-72.77777777777777
Belize,Belize City,5,4,1995,-72.77777777777777
Belize,Belize City,5,5,1995,-72.77777777777777
Belize,Belize City,5,6,1995,-72.77777777777777
Belize,Belize City,5,7,1995,-72.77777777777777
Belize,Belize City,5,8,1995,-72.77777777777777
Belize,Belize City,5,9,1995,-72.77777777777777
Belize,Belize City,5,10,1995,-72.77777777777777
Belize,Belize City,5,11,1995,-72.77777777777777
Belize,Belize City,5,12,1995,-72.77777777777777
Belize,Belize City,5,13,1995,-72.77777777777777
Belize,Belize City,5,14,1995,-72.77777777777777
Belize,Belize City,5,15,1995,-72.77777777777777
Belize,Belize City,5,16,1995,-72.77777777777777
Belize,Belize City,5,17,1995,-72.77777777777777
Belize,Belize City,5,18,1995,-72.77777777777777
Belize,Belize City,5,19,1995,-72.77777777777777
Belize,Belize City,5,20,1995,-72.77777777777777
Belize,Belize City,5,21,1995,-72.77777777777777
Belize,Belize City,5,22,1995,30.27777777777778
Belize,Belize City,5,23,1995,-72.77777777777777
Belize,Belize City,5,24,1995,-72.77777777777777
Belize,Belize City,5,25,1995,-72.77777777777777
Belize,Belize City,5,26,1995,-72.77777777777777
Belize,Belize City,5,27,1995,-72.77777777777777
Belize,Belize City,5,28,1995,-72.77777777777777
Belize,Belize City,5,29,1995,-72.77777777777777
Belize,Belize City,5,30,1995,-72.77777777777777
Belize,Belize City,5,31,1995,-72.77777777777777
Belize,Belize City,6,1,1995,-72.77777777777777
Belize,Belize City,6,2,1995,-72.77777777777777
Belize,Belize City,6,3,1995,-72.77777777777777
Belize,Belize City,6,4,1995,-72.77777777777777
Belize,Belize City,6,5,1995,-72.77777777777777
Belize,Belize City,6,6,1995,-72.77777777777777
Belize,Belize City,6,7,1995,-72.77777777777777
Belize,Belize City,6,8,1995,-72.77777777777777
Belize,Belize City,6,9,1995,-72.77777777777777
Belize,Belize City,6,10,1995,-72.77777777777777
Belize,Belize City,6,11,1995,-72.77777777777777
Belize,Belize City,6,12,1995,-72.77777777777777
Belize,Belize City,6,13,1995,-72.77777777777777
Belize,Belize City,6,14,1995,-72.77777777777777
Belize,Belize City,6,15,1995,-72.77777777777777
Belize,Belize City,6,16,1995,-72.77777777777777
Belize,Belize City,6,17,1995,-72.77777777777777
Belize,Belize City,6,18,1995,-72.77777777777777
Belize,Belize City,6,19,1995,-72.77777777777777
Belize,Belize City,6,20,1995,-72.77777777777777
Belize,Belize City,6,21,1995,-72.77777777777777
Belize,Belize City,6,22,1995,-72.77777777777777
Belize,Belize City,6,23,1995,-72.77777777777777
Belize,Belize City,6,24,1995,-72.77777777777777
Belize,Belize City,6,25,1995,-72.77777777777777
Belize,Belize City,6,26,1995,-72.77777777777777
Belize,Belize City,6,27,1995,-72.77777777777777
Belize,Belize City,6,28,1995,-72.77777777777777
Belize,Belize City,6,29,1995,-72.77777777777777
Belize,Belize City,6,30,1995,-72.77777777777777
Belize,Belize City,7,1,1995,-72.77777777777777
Belize,Belize City,7,2,1995,-72.77777777777777
Belize,Belize City,7,3,1995,-72.77777777777777
Belize,Belize City,7,4,1995,-72.77777777777777
Belize,Belize City,7,5,1995,-72.77777777777777
Belize,Belize City,7,6,1995,-72.77777777777777
Belize,Belize City,7,7,1995,-72.77777777777777
Belize,Belize City,7,8,1995,-72.77777777777777
Belize,Belize City,7,9,1995,-72.77777777777777
Belize,Belize City,7,10,1995,-72.77777777777777
Belize,Belize City,7,11,1995,-72.77777777777777
Belize,Belize City,7,12,1995,-72.77777777777777
Belize,Belize City,7,13,1995,-72.77777777777777
Belize,Belize City,7,14,1995,29.38888888888889
Belize,Belize City,7,15,1995,-72.77777777777777
Belize,Belize City,7,16,1995,-72.77777777777777
Belize,Belize City,7,17,1995,-72.77777777777777
Belize,Belize City,7,18,1995,-72.77777777777777
Belize,Belize City,7,19,1995,-72.77777777777777
Belize,Belize City,7,20,1995,-72.77777777777777
Belize,Belize City,7,21,1995,-72.77777777777777
Belize,Belize City,7,22,1995,-72.77777777777777
Belize,Belize City,7,23,1995,-72.77777777777777
Belize,Belize City,7,24,1995,-72.77777777777777
Belize,Belize City,7,25,1995,-72.77777777777777
Belize,Belize City,7,26,1995,-72.77777777777777
Belize,Belize City,7,27,1995,-72.77777777777777
Belize,Belize City,7,28,1995,-72.77777777777777
Belize,Belize City,7,29,1995,-72.77777777777777
Belize,Belize City,7,30,1995,-72.77777777777777
Belize,Belize City,7,31,1995,30.05555555555556
Belize,Belize City,8,1,1995,-72.77777777777777
Belize,Belize City,8,2,1995,30.72222222222222
Belize,Belize City,8,3,1995,-72.77777777777777
Belize,Belize City,8,4,1995,-72.77777777777777
Belize,Belize City,8,5,1995,29.33333333333333
Belize,Belize City,8,6,1995,-72.77777777777777
Belize,Belize City,8,7,1995,29.0
Belize,Belize City,8,8,1995,-72.77777777777777
Belize,Belize City,8,9,1995,-72.77777777777777
Belize,Belize City,8,10,1995,-72.77777777777777
Belize,Belize City,8,11,1995,-72.77777777777777
Belize,Belize City,8,12,1995,-72.77777777777777
Belize,Belize City,8,13,1995,-72.77777777777777
Belize,Belize City,8,14,1995,-72.77777777777777
Belize,Belize City,8,15,1995,-72.77777777777777
Belize,Belize City,8,16,1995,-72.77777777777777
Belize,Belize City,8,17,1995,-72.77777777777777
Belize,Belize City,8,18,1995,-72.77777777777777
Belize,Belize City,8,19,1995,-72.77777777777777
Belize,Belize City,8,20,1995,-72.77777777777777
Belize,Belize City,8,21,1995,-72.77777777777777
Belize,Belize City,8,22,1995,-72.77777777777777
Belize,Belize City,8,23,1995,-72.77777777777777
Belize,Belize City,8,24,1995,-72.77777777777777
Belize,Belize City,8,25,1995,-72.77777777777777
Belize,Belize City,8,26,1995,-72.77777777777777
Belize,Belize City,8,27,1995,-72.77777777777777
Belize,Belize City,8,28,1995,-72.77777777777777
Belize,Belize City,8,29,1995,-72.77777777777777
Belize,Belize City,8,30,1995,-72.77777777777777
Belize,Belize City,8,31,1995,-72.77777777777777
Belize,Belize City,9,1,1995,-72.77777777777777
Belize,Belize City,9,2,1995,-72.77777777777777
Belize,Belize City,9,3,1995,-72.77777777777777
Belize,Belize City,9,4,1995,-72.77777777777777
Belize,Belize City,9,5,1995,-72.77777777777777
Belize,Belize City,9,6,1995,-72.77777777777777
Belize,Belize City,9,7,1995,-72.77777777777777
Belize,Belize City,9,8,1995,-72.77777777777777
Belize,Belize City,9,9,1995,-72.77777777777777
Belize,Belize City,9,10,1995,-72.77777777777777
Belize,Belize City,9,11,1995,-72.77777777777777
Belize,Belize City,9,12,1995,-72.77777777777777
Belize,Belize City,9,13,1995,-72.77777777777777
Belize,Belize City,9,14,1995,-72.77777777777777
Belize,Belize City,9,15,1995,-72.77777777777777
Belize,Belize City,9,16,1995,-72.77777777777777
Belize,Belize City,9,17,1995,-72.77777777777777
Belize,Belize City,9,18,1995,-72.77777777777777
Belize,Belize City,9,19,1995,-72.77777777777777
Belize,Belize City,9,20,1995,-72.77777777777777
