Country,City,Month,Day,Year,AvgTemperature
Canada,Montreal,1,1,1995,-6.722222222222223
Canada,Montreal,1,2,1995,-5.388888888888889
Canada,Montreal,1,3,1995,-6.666666666666667
Canada,Montreal,1,4,1995,-7.388888888888889
Canada,Montreal,1,5,1995,-13.5
Canada,Montreal,1,6,1995,-4.111111111111111
Canada,Montreal,1,7,1995,-3.2222222222222228
Canada,Montreal,1,8,1995,-9.38888888888889
Canada,Montreal,1,9,1995,-8.166666666666666
Canada,Montreal,1,10,1995,-18.27777777777778
Canada,Montreal,1,11,1995,-21.22222222222222
Canada,Montreal,1,12,1995,-13.5
Canada,Montreal,1,13,1995,-4.777777777777779
Canada,Montreal,1,14,1995,-1.9444444444444444
Canada,Montreal,1,15,1995,4.888888888888888
Canada,Montreal,1,16,1995,5.1111111111111125
Canada,Montreal,1,17,1995,0.8888888888888897
Canada,Montreal,1,18,1995,-1.1111111111111112
Canada,Montreal,1,19,1995,1.6666666666666667
Canada,Montreal,1,20,1995,2.000000000000001
Canada,Montreal,1,21,1995,1.4444444444444453
Canada,Montreal,1,22,1995,-1.222222222222222
Canada,Montreal,1,23,1995,-3.333333333333333
Canada,Montreal,1,24,1995,-3.333333333333333
Canada,Montreal,1,25,1995,-3.888888888888889
Canada,Montreal,1,26,1995,-11.22222222222222
Canada,Montreal,1,27,1995,-13.27777777777778
Canada,Montreal,1,28,1995,-14.61111111111111
Canada,Montreal,1,29,1995,-12.88888888888889
Canada,Montreal,1,30,1995,-6.277777777777778
Canada,Montreal,1,31,1995,-2.7777777777777777
Canada,Montreal,2,1,1995,0.3888888888888904
Canada,Montreal,2,2,1995,-9.555555555555555
Canada,Montreal,2,3,1995,-12.72222222222222
Canada,Montreal,2,4,1995,-10.77777777777778
Canada,Montreal,2,5,1995,-13.11111111111111
Canada,Montreal,2,6,1995,-24.666666666666668
Canada,Montreal,2,7,1995,-20.5
Canada,Montreal,2,8,1995,-17.666666666666668
Canada,Montreal,2,9,1995,-9.61111111111111
Canada,Montreal,2,10,1995,-9.055555555555555
Canada,Montreal,2,11,1995,-7.111111111111111
Canada,Montreal,2,12,1995,-15.333333333333334
Canada,Montreal,2,13,1995,-12.61111111111111
Canada,Montreal,2,14,1995,-9.555555555555555
Canada,Montreal,2,15,1995,-7.944444444444445
Canada,Montreal,2,16,1995,0.2222222222222214
Canada,Montreal,2,17,1995,-5.0
Canada,Montreal,2,18,1995,-0.777777777777777
Canada,Montreal,2,19,1995,-1.4999999999999996
Canada,Montreal,2,20,1995,-3.055555555555556
Canada,Montreal,2,21,1995,-4.166666666666667
Canada,Montreal,2,22,1995,-7.333333333333333
Canada,Montreal,2,23,1995,-3.888888888888889
Canada,Montreal,2,24,1995,-2.000000000000001
Canada,Montreal,2,25,1995,-14.0
Canada,Montreal,2,26,1995,-17.88888888888889
Canada,Montreal,2,27,1995,-15.11111111111111
Canada,Montreal,2,28,1995,-8.61111111111111
Canada,Montreal,3,1,1995,-6.333333333333332
Canada,Montreal,3,2,1995,-8.777777777777779
Canada,Montreal,3,3,1995,-13.27777777777778
Canada,Montreal,3,4,1995,-7.5
Canada,Montreal,3,5,1995,-6.555555555555555
Canada,Montreal,3,6,1995,-5.277777777777778
Canada,Montreal,3,7,1995,-2.833333333333334
Canada,Montreal,3,8,1995,3.611111111111111
Canada,Montreal,3,9,1995,-6.722222222222223
Canada,Montreal,3,10,1995,-11.61111111111111
Canada,Montreal,3,11,1995,-9.166666666666666
Canada,Montreal,3,12,1995,-3.2222222222222228
Canada,Montreal,3,13,1995,4.61111111111111
Canada,Montreal,3,14,1995,5.944444444444446
Canada,Montreal,3,15,1995,5.333333333333334
Canada,Montreal,3,16,1995,5.666666666666668
Canada,Montreal,3,17,1995,3.8333333333333326
Canada,Montreal,3,18,1995,2.944444444444443
Canada,Montreal,3,19,1995,2.999999999999999
Canada,Montreal,3,20,1995,4.222222222222223
Canada,Montreal,3,21,1995,7.333333333333335
Canada,Montreal,3,22,1995,4.333333333333332
Canada,Montreal,3,23,1995,3.888888888888889
Canada,Montreal,3,24,1995,-0.2222222222222214
Canada,Montreal,3,25,1995,1.1666666666666674
